1456890359,2301.3000,2304.0500,2286.1499,2286.1499,18300
1456890419,2289.3000,2303.0500,2287.3999,2299.7000,8400
1456890420,2284.0000,2290.8000,2284.0000,2287.5000,7100
1456890539,2280.7500,2284.0000,2279.2500,2284.0000,2700
1456890599,2265.4500,2282.0000,2265.4500,2281.0000,10200
1456890600,2262.5000,2266.5000,2260.6001,2265.5500,6500
1456890719,2265.0000,2266.2000,2260.0000,2263.4500,4900
1456890720,2262.3000,2263.8501,2260.0000,2263.0000,2500
1456890839,2264.1001,2264.2000,2261.0500,2262.0000,1600
1456890840,2265.8501,2266.4500,2263.5500,2264.3000,1300
1456890902,2267.8999,2268.6001,2264.0500,2266.8501,3400
1456890961,2272.0000,2274.4500,2266.1001,2266.5000,2300
1456891021,2272.0000,2275.4500,2267.5000,2273.8999,3400
1456891082,2268.4500,2272.0000,2265.1001,2272.0000,3400
1456891141,2273.8999,2273.8999,2267.8501,2267.8501,2000
1456891201,2271.1001,2275.0000,2271.0000,2273.0000,4800
1456891319,2269.7000,2272.7000,2269.5000,2272.7000,2200
1456891379,2264.5000,2270.8501,2264.5000,2270.8501,3600
1456891438,2263.3000,2265.3999,2262.1001,2265.3501,2200
1456891499,2261.8999,2265.7500,2261.8999,2265.7500,3400
1456891559,2262.9500,2265.3000,2260.3501,2261.7500,3300
1456891560,2261.6499,2265.0000,2261.0500,2262.6499,3000
1456891679,2262.0500,2263.5000,2260.6499,2262.3501,2400
1456891739,2259.0000,2262.1499,2257.0000,2262.0000,5000
1456891740,2256.6001,2260.7000,2256.2500,2259.0500,3700
1456891859,2257.8000,2259.2000,2257.0500,2257.8999,2500
1456891860,2257.8501,2259.0500,2257.2500,2258.6499,1400
1456891929,2258.9500,2259.5500,2258.6499,2258.6499,1700
1456891982,2259.6001,2261.0000,2259.0500,2259.5500,2400
1456892041,2263.9500,2265.0000,2258.9500,2259.0000,2800
1456892101,2264.3000,2264.8999,2264.1499,2264.2000,2500
1456892161,2264.0000,2264.8999,2262.0000,2264.8999,2600
